X1,X2,X3,X4,X5,X6,X7,X8,Y
-0.6479714781009939,1.116842009622886,-0.6967415861133468,0.5673980416585245,-1.422866783093663,-0.390117800713462,0.12803888230339408,1.5210108611879294,-2.1010796199400756
-0.8113486190947038,0.7844502787450878,0.5948212704879787,1.5491064397713958,0.43218587395658625,-0.3626712325315403,-1.078252551837679,-0.1554516189611448,-0.26494363033930024
-0.6809470484981736,0.27610483885480724,-1.0571069593648412,-1.8948419283088813,1.4661747566544705,-0.013860815327086011,-1.1070690403201575,-1.267594731505438,-1.6102084153095702
0.5553579516136506,1.180114290056755,,0.4574652610476199,-0.5114835828389191,0.027101875172932655,-0.40788670819034784,-0.9133470849844929,0.23455610633933804
1.35541788815632,-0.002431997352041279,,0.7882193651065353,0.08006899839003323,0.9098593799004187,-0.4755412754945953,-0.6339525997038432,1.7395294664634555
-0.4072193854237942,1.4814938991588307,,0.36972484932156735,0.9982560391758769,1.9940089443626174,-0.9997479870622771,0.7389871344251593,0.826645700154809
0.36492159556669673,-1.3295740507667002,,-0.7069626635747029,-2.268115611642273,1.1480988659294153,0.15204675582803118,-0.08361544046922134,0.11399366484974549
1.3865270861038974,0.04066887162036106,0.04874114319595127,0.8144151166335477,0.8900860933572247,0.026714313752874176,0.9295058801661216,-0.9178367416187597,0.3881940752227615
-0.46629384747674146,-0.4919413807112558,0.3284230864598484,0.657266873967445,0.41427458693512337,-0.15740548269278043,2.187341630784415,0.15068029108781758,-0.23942769166025904
0.15244169320757853,0.23269809122368648,-0.030784394342360244,-0.7488973228951253,1.284901112803366,-1.382980804233565,-0.4419486684407823,-0.20940251816098196,0.021039756961816702
-1.673571877103975,0.004740593624704318,,-0.7010786645100936,-1.1733202511078906,1.6248705303761262,0.9263494710008969,1.303932798565038,-0.21082288172241592
0.4246122168362961,-0.10240357327350347,,0.8359131095175178,-0.7115519667423504,0.04574774328392152,-0.6468760833063577,0.13881780572783664,0.0791083315059044
-2.373948139056458,-0.7596619880684288,-1.0276263964033436,1.2436572158825936,0.8183313074633529,0.08142146247073039,0.3679121971020749,-1.0363582678403163,-1.6152674156106823
-1.6715425667698214,-0.6827942015074542,,0.46181891195424934,1.2908902179538992,0.6362606995538931,-1.301547212252309,-1.1882024102208675,-1.2280614310470515
0.08720177931864773,-0.3767503498656341,0.4252367105499889,-0.6189900823949611,0.5017610630254902,0.6987312780784196,-0.5541640241113107,0.43093526009578603,0.5697600597748846
-0.6682361847691367,1.3188147151965592,-0.5421090019573679,0.24912616003596005,1.3995036886489438,-0.6969233571370753,-1.087331881544189,0.9270076085989094,-0.2807742377203657
-0.3919532319766906,-0.1293779761868314,1.6619308570646028,0.6086595264978409,2.129114288765695,0.9974671956588615,-0.12526897292701022,1.9123531596524388,-0.6089908260959813
-0.32911858803302435,0.7077554215365789,,2.065361334613939,0.0855074662768061,0.5920211052246815,0.29213635323220033,-1.3055474184821518,0.7079801105373021
-0.44423851774389495,0.7253647833462075,-0.22249405752439452,-1.5747014258793077,-0.9880976314171075,-0.06597293431664565,0.29208385799413156,0.09487467788271717,0.21059976474987496
-0.8623251931787097,-0.5661374715435801,-0.3989968649627961,2.0163486809543487,-2.0832667232427484,-0.9716465323724245,-1.1080963114223747,0.08783353217827745,-0.7884742737237003
0.21586171733810608,-0.15202639949977367,,0.4956092732374057,0.7408495457928682,1.8457225235839618,-0.2017856019120795,0.8019770197656982,0.2912100104040127
-0.39877933143993993,1.2303093000077425,,0.6893534255862518,0.8053091495564313,1.424955877822975,0.8273850930865237,-0.7756965771128839,-0.3709929311885201
-0.9951527896564965,-0.4304755848277442,,0.9104457472858984,-1.4375782161486423,0.03246667985845277,0.936144183995775,0.26612442856876456,0.9160014982644308
0.3282069092708882,-0.49616566102714116,-0.26759817359025534,0.5098646564989457,0.8760210125784094,-0.21410495997276333,0.5985568571205054,1.0290346041750413,-0.3380228930831869
-0.42775498805614304,0.11179530712169872,,-0.43230621142440095,0.9723690143316203,0.008747922489798835,0.9137765972707103,0.44788764117794067,-0.5355993727067624
0.7590803423627175,-1.1232527744929122,-0.7172361826208948,0.9464025211886626,0.9849018631224584,-0.262115573371446,0.9489115948973403,0.13792845430561346,-0.9139162099239262
-1.1106254747597983,0.06933814882726572,,0.9950383544285828,0.6698504558048802,0.6550633156764137,0.8397718156731835,-0.12215049383580091,0.02822219138947113
-0.16992079648350344,-1.2679332348681829,0.21826453215694724,0.41362847063708674,-0.3178624111260341,-0.0411956335759186,0.5252492503762387,0.19344288215159036,-0.19286145004061833
1.1640786367068456,-0.9308989473360001,,0.8527160765726061,0.34041105820358236,1.562612271594602,0.716763605829748,1.3552685924828372,-0.659125656263963
-2.4331212105164943,0.8166712424570651,-0.4588100971483128,1.339192077429917,-2.242617874669077,-0.5118787690905838,0.25358685682695775,-0.2969491338028593,0.005995543171891694
0.08248404003310686,-2.406907081926873,0.5758142716079695,-2.076984557024737,-1.671289450454658,1.06804528691301,-1.0360345624951834,-0.9715988674788537,1.1585211004096643
-0.9207311180215663,-0.45169095215102617,-0.9318561693518883,0.8723132822381041,-1.5178355848159064,-0.21754968276600095,-0.2795602892792399,0.015315478156199802,0.6186001235924521
-0.8509617299029831,-0.13663532138721474,,0.8453773325994501,1.8078443231718921,0.11417416340857799,-1.1937611739644811,0.4855726964943884,-0.8728988781202021
-1.517376658755373,0.17771750131551708,-0.03577228606125982,0.16575882799252617,1.5273125064068902,-0.4760377312498344,-0.7160086373599258,-0.702562927710914,-0.8266676364197785
-0.7479779320314559,-0.2959232639459584,-1.2471508836486784,-1.1140065025472774,1.5452639352815913,-1.187644893564289,-0.6369035698184439,-0.19385486981813171,-2.299427798442031
0.5645600133809793,-1.9814154048777206,,0.3026511191994709,1.4160213276781515,1.071385698195317,-0.9729937341199906,-0.44729202085559294,0.3545481852283872
-0.632270855870924,0.4616695348438683,-0.6174324544737002,-0.4960698081341459,2.0301096059623536,-0.1129525212926143,-0.9780103705609758,-0.18999468297472924,-1.236088732973122
1.7191772881040948,-0.38953314754174906,,0.2934424577497185,0.20936821728906815,0.8927338777734408,-0.270374722396739,0.13348035829500085,1.2870538145986945
0.30905678386203156,0.6631270000613416,0.7097543309665513,-0.7319956933965842,-0.554633266117,-0.10987149130174509,1.4512028334044822,-0.239453689139369,0.5224877166209657
-0.6608678131094289,0.4310401944877994,-0.22756536151255968,-0.7096870444497266,-0.9291548351597707,-0.43506810314311256,-1.2657137697866052,-0.25884240285065,-1.3702686374684252
-0.7515954199978195,0.2960050650824546,,-0.1623083956608771,-0.6857477884207487,0.14040331673004475,-0.029996464437857417,1.4923663859928096,1.0888654470150398
-0.5821675169933579,0.538157517531747,-0.8481595691582099,0.5559182149629217,0.6201704826545648,-0.06730841021960889,-0.5176332743753389,-0.31224699823105395,-0.49932489573001493
0.380352762662384,-0.15157347495051707,,-1.4338325218913188,-2.457073145000107,1.5955039554642763,0.8103134387860401,0.17368850048794587,0.40702742415464743
0.06987589225669245,-0.9607200867572273,,-0.17408803282267113,1.1306447350790856,0.7148797019281752,0.009485462658264466,0.552914730720215,0.6223008703931747
1.1335906708023138,-0.4227477014241425,0.5362586565538252,1.413472409136509,1.8834377825166557,1.3743017852071422,-2.1509474673600937,-0.5113573356914146,0.8427565766837863
1.3634889455865837,-2.6818096078213074,-0.6923544389545359,0.03043338018984286,0.07371482933213114,-1.4174056192323654,0.22215917237185606,0.07633770649408474,0.01005071853326564
0.47423140923538476,0.4581520753214417,,-0.2153236088797524,0.541493518118069,0.9142284992452788,-0.4778051910181782,-0.2609153295736251,-1.465412168421287
0.7479612241423027,-0.46714988856177253,,0.03030342258778053,0.6198699935805446,1.5828701805311516,-0.6411286034490733,-1.5968826407611811,0.6677294444125509
0.12764420131078116,-0.26343926126074213,0.6484750175129722,-0.23044367433401478,-0.07560719577495498,-0.12131392346722605,1.5441122195364219,-1.3413954350839057,-0.7974102997068637
1.0877148503884706,0.68918047346152,-0.725207675353667,-0.1341928878408064,0.025153813012054122,-0.6370277511596414,-0.7569175226405382,-2.543589327124892,-0.7402693628290601
0.27159914761722176,0.5848358447832077,-0.5520622017519409,0.14354583312120237,-0.46404409718295425,-0.7188472286274291,-0.1569760309226252,-0.8377735877227348,0.00016961506178166108
0.13333311763006273,-2.790439325489178,,0.9064244838636074,-0.934711735647909,0.08969371020643614,-1.0987533826336753,-0.05299396791326824,-0.015901416055760786
0.3630480398260762,-0.7809290277181195,,0.4127990119445014,-0.18702035794182142,-0.022098246392762238,0.3767560325935525,1.4156014347270562,1.937499112869363
1.1479895307888066,0.49978786831932126,,2.321579184295823,0.7089380167628277,0.22950279479924365,0.2560207751576513,0.02028694009393337,1.1368513877702842
0.5821398838233136,0.7337700626329055,-0.44957702981849956,-0.15463535051159943,0.17719192262322603,-0.14192743467682845,0.6919274312480059,-0.03410208629008099,-0.29246727649113524
-0.1560604635902729,-0.16268889193350772,-0.17433859017637418,1.341153810820465,0.4785203314925277,-0.3863480632813869,0.2101056140861895,-1.067341273213313,-1.0885804607540452
-2.15066832226377,-0.8063678487678597,0.4696317378320251,-0.6894914587944416,0.6014796061514849,-0.138236199207858,-1.930344826727672,-0.808436612137913,-0.642367313359591
