X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,city_name,target
2.2511600440214785,1.6671689494509898,-0.1531996408985232,-1.6559335144648013,0.49342990974792095,-0.8021178540851694,0.29602481938623865,1.3057876337946275,-0.0631146783549588,-0.2626146245450019,city_001,1
0.9716823096426142,-0.3509799805142429,0.10521014096108879,-2.5957199418499863,-0.8338188709925841,1.9458535559932073,-0.9086645534309582,-1.3305334737290084,0.21859634393924401,0.26970090348686215,city_000,0
0.15194720663505612,-0.08322198921575741,-2.3737921094792167,-1.214638686283093,-0.9230058157873674,1.6342907767597379,0.8948248151094004,-0.3139563504539257,0.024349272293340826,-1.2848035770840747,city_000,0
-0.6247958715318661,-0.45386881989558137,-0.3728156807479093,1.163724144586764,-0.5762182796522718,1.3758033526396765,-0.15186319692352646,-0.9818505221922669,0.3018952982275901,-1.3171384689052545,city_000,0
0.7110973861738215,-2.1695393842212414,-0.0042821870194580365,-0.33276190867388333,0.12610425117600887,0.11129722102546122,1.6336233282385995,-0.31086703074380173,1.4555161048341987,-0.6039215175030895,city_005,1
1.4106046538182921,0.7473618523268114,0.18385275294781867,0.7740928861584456,0.4864216037049954,-0.6021130269483507,0.764338905273401,-2.1737000700346614,-1.1013839849189333,1.2549538424343107,city_002,1
0.48317342726025747,-0.042420440098589515,-0.3241957457850721,-0.24096294120487144,1.1152425398975145,-1.3267965245356812,1.1801658225318776,-0.4423814100803658,-0.7733002173097796,-0.4706776492503313,city_001,1
-0.2432153668763418,0.1197348918197432,-0.17213849662640915,0.015804834242630787,1.3993806138222649,0.13213307532304022,1.8875478651409225,0.9884625544665822,0.5691705014863425,1.9586022803774528,city_000,1
-0.31132698885310583,0.0913223540371395,-0.16221169627455337,1.3290910832252525,1.0856632204663077,0.7783348702309952,0.6166948958694791,-0.5305322539457598,-1.5368156357954426,-0.7438816113115431,city_000,0
0.15892878494997484,-1.1963801643271021,0.6373483690084285,-0.25990364050718057,-0.591391207313297,0.21973700111048683,0.474027535257132,-1.9293553768826606,-0.9488538938899106,1.6006401629837514,city_000,1
0.40417143279932716,-0.18892529013903894,0.39475826813653486,-0.09205710144336098,2.350762505634001,-1.2201251716258559,-0.6024191398788366,-1.3948396472952007,0.9223510767559403,-0.16996606545450202,city_004,0
-0.509575650142161,-1.3130285561094919,1.4301038773916679,-0.6043835075531792,-0.778565073584463,-0.28595618081248914,-0.04903630992398001,-0.590660798835402,0.42058268984092473,-1.2043089511248732,city_000,0
0.975627814168624,0.868110347279016,0.20284919469078602,-0.6708692186563653,-0.34447464928584015,0.45568537246879054,0.7620043178498174,-0.26862805204028684,1.346917108653173,0.10811916182966709,city_005,1
0.32263439677066963,0.6548745336078848,1.2721241590532144,0.9884353104431475,0.92665110455687,1.2935998945448637,-0.9315030774051641,-1.2218565743701943,-1.2457782059823301,0.14003616896054777,city_002,1
-0.6037791372049662,1.0666806268919784,-1.7225807054753883,0.29399685245287455,0.006657011564911902,-1.960507744121048,-0.44492530404586234,1.0008989814720912,-1.3780455854330418,0.7050401823832749,city_000,0
-1.1709654369485873,-0.4267126430266097,-1.004560139564354,2.6118746889735847,-1.0558439560832964,1.250862708053592,-0.5621513285445122,1.2285070887731857,-1.9951613721703951,1.471259831033151,city_000,1
-1.0304535205181917,-0.5429216270649798,-1.0245924583587647,-1.4257202084573914,-0.2923873738719054,1.0996978526180585,0.5651514687709279,0.537937505029365,0.49617074067255407,0.38584132515856207,city_000,0
-1.6714153751212124,-0.19065772913250972,-0.6259310861606971,0.06620361172320541,-0.5387448162921361,0.10345930091154645,-1.6433571738326624,0.6764182440644719,-2.2789692439190046,0.4325387358858534,city_005,1
1.2116803590270482,-0.6210768399984012,0.6601266268551358,-0.8920193369751451,-1.8702898077724937,-0.48209947805391357,0.9492764029599572,-1.1687979361538179,-0.5756764206239848,-0.30955156161953223,city_000,0
-0.9216540511618315,-1.9508058886407549,-2.140329763995639,0.22539756415509216,0.5749143919381765,0.37132422406851423,-0.3812056381228515,0.8641646614090648,-0.9960638883218993,-0.4544478647314948,city_000,0
-2.452919914319727,0.27274442873324,0.07664899006302538,-0.8851131700172864,-1.0446716853714553,-0.5133651971508505,1.671430876594258,-2.256763526536801,0.11965317121542843,0.6635388694447631,city_000,1
1.1008338970683083,-1.4553054527554585,-0.5985414268950252,0.4540234574284747,0.9102781273674634,-1.3446904713103165,2.8472164846647554,-1.163350153799196,0.6327909064718135,0.9045405791651675,city_000,0
-1.2967582298043974,1.2463135190259502,-1.1066151561776687,-0.5097792853788947,-1.039851690664957,-1.3639907603898451,1.351587258829296,0.2539891632181767,-1.0978558598321004,-0.23026603785806016,city_000,0
-0.3373379235235742,-0.16227713682216663,2.2000647795566217,-0.24888628589808076,-0.22471496136530658,-0.7472351191453305,-0.4467200595945202,-0.19444075327839883,0.7509335666830531,-1.206810885172408,city_001,0
-0.1329617127646485,1.2596717542189224,0.6786646118340994,0.9766252905712842,0.5472847794915952,-1.2252610112024909,-1.9656920642218039,-1.3296838850714194,-0.40130160218591804,-0.10942337484620959,city_000,0
0.229261392275703,-0.23474523998863087,0.535101425758334,0.6766255590271241,0.007169323526425102,-0.43879400740989377,0.7437575598901327,0.4848620763897841,1.2305901847037402,0.6212168829892957,city_000,1
-0.07336881028783102,0.4028056767112089,0.9964311906596857,-0.42613433524596994,-1.490716052028049,-0.47347142803769476,0.29956306062520394,-0.09887913432104277,-0.7399581472275443,1.0228485031366294,city_000,0
2.2173891939526684,0.5671221035040541,0.42031419138623893,-1.3456554407048615,-0.6195805648673065,2.9274219004664377,2.36825913215841,-0.8121178314730282,-0.3623287607998315,-0.30679687463946237,city_001,1
-0.3756131628708753,0.7838043182647677,-0.22281398505593286,-0.3318662460533172,1.595718525275917,1.4073343767699562,0.07919907337039672,-2.0279281423935105,0.8077502620865161,-0.7466706552313755,city_000,0
-0.02001840212481723,0.3534511639133465,0.2981253030890532,-2.765991667251483,-0.4745062300389799,1.4870891390800922,1.1178941461342344,1.4279261373756362,-1.9414407807536864,0.3326068104078177,city_000,1
-0.4218126317998656,1.5631398896023296,-1.1430111646068943,0.0058013416198850415,-0.00525050178499893,1.9944612971539055,-0.3250652114627897,-1.6374816739400768,-1.3778879046235122,0.5402816845347307,city_000,1
0.8042333980315421,0.26931262395650196,-0.2393237291530763,-0.19940946289173359,-0.816371814926038,0.873989563140703,0.8376501463657164,0.5609488559774005,1.1248975851470016,0.3371479001355645,city_000,0
2.2155191313027207,1.2378908954743824,-1.1137782251296058,-1.4550505929971471,0.4581768509421845,1.8717455062338808,0.4228182705992886,1.76962826230223,-1.0207621222909542,-1.4194864766225426,city_000,0
-0.16894799025567134,0.43835217218976913,-0.9553754569244366,0.6741927132954444,0.4082595422202069,1.3038558727727534,-0.6337257200246977,-0.8267078569531654,-0.9978528798346256,1.2142413046182623,city_000,0
-1.080795540393384,0.47046816331271557,0.9472655743791741,2.0258374593487702,0.9528677364167846,0.9646685227812264,0.8356979882833648,0.36169560147303814,0.37751136327276513,-1.23486115385028,city_000,1
-0.6783126251675557,-0.6562693639834136,1.195618994438976,-1.2819145954168307,0.859380913684051,-0.9703557429235793,-0.28246567701098224,1.4754738728098573,0.43801350970466546,-1.4025071013242822,city_015,1
0.9732831707914238,-0.27724559819439926,-0.2725664022292814,1.4282926736534074,-0.40323589989968084,1.4052833398125821,0.3933919651611209,0.26478231140568376,1.0158990387152245,-0.40869333157758125,city_000,0
0.3774259621286693,1.181896665113007,-1.128930409426672,-1.0366731427464702,-1.9579357474229535,0.3821463138240357,-0.11425538683605128,1.2849414111894581,1.0089714335342073,2.2714364923059955,city_000,0
0.5373262320824465,-0.8856468744562396,1.26032692704351,-0.5292282282887624,0.733197786235176,0.0440763181594391,-0.24493886206980817,-2.0444335436212993,-0.5490970213408402,-0.34511956376899844,city_056,1
1.1754357715747432,0.14599250265498678,-0.023556560044741413,0.18468536386825915,0.7944567722799762,0.9911341469712976,0.7183386651245185,-0.0009975667498160659,2.0047406285496034,-1.5170938462772698,city_000,0
-0.7526244660904456,1.660948935513651,0.12388761199435573,1.5014849762002054,1.2495077368570942,0.41444310854641875,-0.6804089422091404,0.41581595705350605,-0.8975997195223304,1.4209177575976584,city_000,1
-2.819908813123547,-0.858691188963568,-0.5676999388782132,-1.6937223979697793,0.22851125873220118,-0.6108377241734149,-0.461827803044575,0.9422117059237319,0.9288315302150015,-0.6052368208454351,city_001,0
0.3936977501022956,0.04666940396840624,0.8673858225670559,0.18249187172487968,-1.0370115539356612,0.13851843473209388,0.629377920628063,0.5810651874310707,-0.24300197249464248,0.15703298566260274,city_000,1
-0.33478564864032495,-0.8050700856084205,1.9578427118615764,0.23939805344896012,-0.36356082220426705,2.3098342969264807,0.7401567388592104,0.3905061398783189,1.0851333715304046,0.9775917433122583,city_006,1
0.9553397567711016,-0.17552606132663875,-0.40268717155179634,-0.5716653413771259,-1.9589664900803054,0.39445496557642773,1.593938210023253,-0.015270534884238417,-0.26905669314583563,-1.1639517150871188,city_002,1
-1.5469288060009139,0.5228455054332322,-0.7598584658608576,-1.003883128499491,0.792064122359069,2.401411113223429,-0.5387469642329396,1.240120732350443,0.7571047450815731,-0.033874299291592566,city_000,1
-0.8090415579963849,-1.3836808194300765,-0.8105808380213362,0.5869955615408305,1.3157765763328506,1.3240713319000372,0.8904562813656007,-0.014273636913607501,-1.1419518368163006,-0.1368445696365144,city_000,0
0.2857879225771031,1.0215100513543047,0.9795076259201754,-0.29344415768653503,0.022433169866651937,1.6463435206032055,-0.3486343723137259,-0.46158990068274786,-0.36051401515787623,-0.7575066581345515,city_000,1
0.6649206454952993,0.9161612505390524,0.5421245529495526,-0.5080428815258305,-0.26235528158404964,0.2161124039947838,0.35456820882135365,0.275914596925282,0.9829294112703756,-0.5965182952879946,city_001,1
0.18306453544675094,0.9010371858683438,0.25963070028217106,0.1116171004663465,0.7505576789278811,-0.9334751281643743,-1.3379450396375832,-0.3046398571298306,-1.8162845972907824,1.0196957702658391,city_000,0
-0.34291032713069886,-0.8298684090889064,-1.3349117423192307,-0.3483825410965285,-0.38186770099792183,0.2942086257405142,-0.2765683032888823,-0.30449413760358707,0.8663307051167319,-0.8636503846924235,city_000,0
-0.46599729814234364,0.19660015993358898,1.821937141772391,0.2730973047385476,0.35807323942159336,0.7570404992714417,0.8206294602714838,-1.1350039134634238,0.8547398166423649,-0.2469479509984782,city_007,1
-0.6342136443851057,0.9883659492929975,1.5460717298986504,-0.1879433692231335,0.8118884544662249,-0.722944276064505,-0.1525585351412328,-1.234631636335847,0.1966550369302863,-0.39663952578297257,city_001,1
-1.0927315097449113,0.8013948960307632,0.29027262214741756,1.4808221384637388,1.2565510464845666,-0.10130232267558072,-0.4764523584820054,-0.34583951584342126,0.7646039155879969,-0.5444154297774982,city_001,1
1.2314748108198625,1.0410982562544164,2.220230360163487,-0.23580053593312034,1.41773093865632,1.4377245920332085,1.9766187259286414,-1.1632163668919144,0.8428149519737539,0.6833288372019528,city_001,1
-0.3440019320937013,0.5279847976076258,-0.5509970108448308,0.09034918290609194,0.19559101994981262,0.16491769060760006,0.2758010539984744,-0.050592342021245865,-0.10497968103362967,-0.4618132620908248,city_008,1
-0.04895082972699915,-1.1276014445660036,0.37650410072722035,0.055612479798866354,-0.8326592842675816,-0.5599446687881332,-0.45848150427061524,1.1103236336360325,-1.7086459670660699,-0.6795189596147111,city_000,0
1.3255404657822922,0.05560549234800484,0.18931087635615818,1.3298071620903704,-0.6900451319551604,-0.5977362264642108,0.2872219299175759,-0.4104831939978207,2.222647060889615,0.3207536120937825,city_033,1
-1.1816748313643914,1.1483935864437316,-0.48854678134327817,-0.4104247266420196,-1.0746460549126418,0.09301374904144649,1.174396906606128,0.4803597573635756,0.602253846841196,0.337255101067838,city_001,1
-0.9238559614507815,2.910928592429029,-0.049092539717246315,0.4864063477625944,-0.18763126416322856,0.09522079952000881,1.3063793939774326,0.4362712145578874,-0.2736794002631653,-0.11956791651489929,city_004,1
0.2676415044367287,-0.12762178127304416,-0.8677793282756098,0.04692435197440007,-0.3833463871530756,-0.2827834323802852,0.3564029563523642,-0.017702895268453585,0.36731394775621845,1.3635089642331262,city_000,0
-1.6161919670433331,0.6386360184449191,1.392338333503494,0.4755401575969038,1.0434974695574664,-0.6272552213653234,-0.22298887242575519,0.7103496810409764,-0.30385846525250143,-0.6418951377946298,city_000,0
-1.6900169791317894,-1.1132497238409287,-1.0303672945648794,0.13709847646642376,-1.9538941665364222,1.33214790939751,-0.08321673921088578,0.45186095665212944,0.3351060893361476,1.0754010363408988,city_000,0
-1.0087616501551084,0.6350432284519578,-0.1417073234581188,1.2803186694877948,-1.0129014131882619,0.4691148449388,0.6617324705719193,0.8504114749841628,0.2788422405613206,0.7466941147942197,city_000,0
-1.362415522102004,1.496731607980876,1.0739951200952935,-0.7963656036678465,0.7226385795942675,0.8966471772141609,-1.230374567837484,-0.695461988354483,0.5056581787977382,0.005955523190009444,city_002,1
-1.5672147891349755,-0.8118072387091252,-0.5018203773251878,-0.01888878950133164,-0.9091009507273308,-0.5804067582782214,0.41870777399697556,1.0043639536155997,0.5810728773343523,-0.15819809235746193,city_001,1
-0.5674836573989508,-0.6181452877119961,0.1761304942685649,0.8044080512595688,1.3044339682118677,0.9669567486308174,0.21150102618438246,-0.6069838276811038,1.3022698213849786,-0.4477603329305145,city_002,1
0.6053246797575947,1.017957712621703,-0.558398913971021,-0.33876344306058115,1.7524504049237941,-1.3036047000377675,0.907259979007856,0.7234058634628889,0.056974413489242495,0.7664886489601681,city_000,0
